,site,n,d18O,d2H,a,b,theta,area,intersect_area,perc overlap,koppen,clim
135,SAfricaPrec_02,48,-2.5044461063740915,-7.793643533291868,3.622572888817507,15.455155255563307,-0.10257423402696786,175.607191701,138.709140498,0.789883029018,Csb,C
136,SAfricaPrec_02,48,-2.3206921132320897,-7.827253680917568,13.02296895908098,68.83833827280148,-0.2790654043693652,2811.8518512,415.916936635,0.147915665065,Csb,C
137,SAfricaPrec_02,48,-2.487742564645088,-7.424993561092686,7.2685539924723575,43.650159922042974,-0.30957481027463585,995.143311232,222.741728899,0.223828795697,Csb,C
138,SAfricaPrec_02,48,-2.7532366248602527,-10.167276677259746,13.514761832409775,51.65654121968022,0.4323280428599686,2189.70523767,305.782392499,0.139645458776,Csb,C
139,SAfricaPrec_02,48,-2.7640504906063077,-9.597538125636925,12.129387681550527,86.27298930823088,0.19122802887889165,3282.20585722,568.317064943,0.173150950813,Csb,C
140,SAfricaPrec_02,48,-2.593958066646697,-10.33178709303916,10.181605053294799,31.824380322914173,-0.40444901594020305,1016.31518663,220.113628009,0.216580083526,Csb,C
141,SAfricaPrec_02,48,-3.0921203965736597,-10.89109775745413,8.888394425810953,40.82408897091829,-0.27713364301218135,1138.12934439,271.789252883,0.238803484175,Csb,C
142,SAfricaPrec_02,48,-2.965071924520975,-10.733064541070394,5.083605137212999,19.510559139193774,-0.31033443091476987,311.095669891,134.633889083,0.432773265953,Csb,C
143,SAfricaPrec_02,60,-2.889638232877901,-11.444256223514827,9.92939474089738,26.787185404345742,0.21378193574686885,834.260599394,254.709139279,0.305311241433,Csb,C
144,SAfricaPrec_02,60,-2.498113206396573,-7.3859706314343345,4.2260302075754925,84.19471152349529,0.02743872890345104,1116.01334334,787.806579787,0.705911434203,Csb,C
145,SAfricaPrec_02,60,-2.807011758301812,-9.417803428689108,4.558822236173775,95.19214004189008,-0.042732576873049606,1361.14860119,678.442827053,0.49843406257,Csb,C
146,SAfricaPrec_02,60,-2.8141076240811453,-9.999501983956797,12.253788354546144,104.90644661811493,-0.22127923189904705,4032.038128,517.234626484,0.12828118437,Csb,C
147,SAfricaPrec_02,60,-2.565535164840027,-7.715776820603707,4.002174276389742,88.62929155423605,-0.07105342931824825,1112.56350151,462.736307636,0.415919007775,Csb,C
148,SAfricaPrec_02,60,-2.728753439311048,-8.183528016566928,2.7465902146992778,21.662493982670163,-0.04509104609278048,186.61829437,180.503384493,0.967233063099,Csb,C
149,SAfricaPrec_02,60,-2.870467100798742,-9.714248385532423,2.714708264112261,119.02364189836506,-0.023181934142204295,1013.46481711,696.696707704,0.687440447798,Csb,C
150,SAfricaPrec_02,60,-2.724155413914192,-8.302962152140196,5.469546466213944,122.43038338328564,-0.04758631487268965,2100.35546104,803.412911999,0.38251283028,Csb,C
151,SAfricaPrec_02,60,-2.7645475377709765,-8.37126087489184,3.517706341604348,38.31701836352835,-0.15613039124405487,422.769613668,198.024781266,0.468398803659,Csb,C
152,SAfricaPrec_02,60,-2.8761734095622784,-10.981894023338796,3.078003114449261,62.39065761692491,-0.04890133040367662,602.337915116,413.051676279,0.685747428334,Csb,C
153,SAfricaPrec_02,72,-2.8810241934229692,-9.702117224975966,3.9138700197574754,25.215992151154605,0.04382035069564911,309.552578554,243.438651178,0.786421009043,Csb,C
154,SAfricaPrec_02,72,-2.629151482427023,-9.580419392566444,11.013445987243802,148.68531760452717,0.14725930998574258,5136.21840087,749.403301245,0.145905653295,Csb,C
155,SAfricaPrec_02,72,-2.6575832351936337,-9.367736273164025,2.9857084276645014,26.67747702701714,0.09906408693311405,249.829910131,203.779190452,0.815671711786,Csb,C
156,SAfricaPrec_02,72,-2.688910210009323,-9.00533920562369,2.1172691446804746,20.257031371697057,-0.016442396997867592,134.525316125,134.525316125,1.0,Csb,C
157,SAfricaPrec_02,72,-2.616072079772106,-8.429525493578586,8.755725111312696,163.52407167684262,-0.12204510481870524,4490.82420434,667.020303341,0.14852959568,Csb,C
158,SAfricaPrec_02,72,-2.5753844958970493,-7.365196785027261,3.123493785490733,49.023211730335476,0.0650600156693999,480.279302248,364.226866261,0.75836469437,Csb,C
159,SAfricaPrec_02,72,-2.9291788648028354,-7.364634418506245,43.40379226677071,985.1740945820535,0.10499131226328741,134119.720909,2637.37587069,0.0196643405818,Csb,C
160,SAfricaPrec_02,72,-2.867261919043557,-10.88263219437226,7.810429286052658,76.38552619248446,-0.14657512218676488,1871.27685837,453.162252287,0.242167400436,Csb,C
161,SAfricaPrec_02,72,-2.7382495401030944,-8.011442068320605,40.27456244810263,12.813706814077758,0.6978881975152288,1618.66770265,173.235718648,0.107023645659,Csb,C
162,SAfricaPrec_02,72,-2.735434190845441,-9.54863435155417,14.511015894339659,21.561728197665758,-0.04309980437864997,981.37174555,230.949410364,0.235333258177,Csb,C
163,SAfricaPrec_02,84,-2.8000554992378883,-9.06237963924032,5.473524290891946,52.655773302796426,0.16034263127833603,903.992200202,317.842927268,0.351599192113,Csb,C
164,SAfricaPrec_02,84,-2.607199771830697,-9.277131158474868,4.055649659862843,50.04755127510929,-0.09056798667769761,636.642015608,332.355309857,0.522044259896,Csb,C
165,SAfricaPrec_02,84,-2.7825124868145754,-10.491629301534918,2.2980702898343597,31.573297412388225,0.09733473162245268,227.58059866,193.620949973,0.850779684704,Csb,C
166,SAfricaPrec_02,84,-2.727095610204269,-9.016070046909798,3.689988567286753,183.2038065889601,-0.02532742740726409,2120.37022214,965.966299797,0.455564924328,Csb,C
167,SAfricaPrec_02,84,-2.724879463449444,-8.806950083558261,19.65053152289126,153.2230335114616,0.27338286711980997,9443.87697053,725.714943141,0.076845023014,Csb,C
168,SAfricaPrec_02,84,-2.751881781534468,-10.050204812151845,7.715288619873251,355.33757142597295,-0.032474421692393604,8598.9493124,1691.50151904,0.196710255821,Csb,C
169,SAfricaPrec_02,84,-2.8218877666963045,-9.412878499474894,4.723516878874199,38.12294928210412,0.0933005181386517,564.812453805,326.551921447,0.578159917062,Csb,C
170,SAfricaPrec_02,84,-3.394945906139538,-6.759415205227974,47.16963277049783,1290.76845650878,0.08736913759473118,190968.976519,2637.37587069,0.0138104938235,Csb,C
171,SAfricaPrec_02,84,-2.6960463375345403,-10.007476151602159,2.676430426139152,141.99295019669876,-0.001363185532584842,1191.99566867,1132.4983545,0.95008596446,Csb,C
172,SAfricaPrec_02,84,-2.7738851253258763,-9.339481152836449,2.555029237827243,17.609073590526695,0.0401878906519233,141.118655378,141.118655378,1.0,Csb,C
173,SAfricaPrec_02,96,-2.5688027097612167,-8.645627451900078,4.754829961873277,20.337297071057574,-0.20079938483530627,303.3055067,160.873110429,0.530399570319,Csb,C
174,SAfricaPrec_02,96,-2.750860781595997,-9.527378982730141,4.729282848324639,49.777711368856615,0.046392678367179876,738.383437758,473.174087545,0.640824351345,Csb,C
175,SAfricaPrec_02,96,-2.7581434087187056,-8.868703014155225,6.4715483963627625,14.677136513677612,-0.022504581175202158,297.921436812,153.452752404,0.515077914656,Csb,C
176,SAfricaPrec_02,96,-2.8233346309991094,-10.213407759779882,2.948480049787899,108.96289420148558,-0.0364967855239698,1007.69430863,578.490007525,0.574072913355,Csb,C
177,SAfricaPrec_02,96,-2.7463544409373175,-9.964237266751732,3.2136403072183386,90.53121755480868,-0.03145145295511314,912.530950461,610.224482568,0.668716477244,Csb,C
178,SAfricaPrec_02,96,-2.635382996976879,-8.381934483513284,3.075099990374465,19.7039063985124,0.03787141865425845,190.04815792,178.629416483,0.939916589764,Csb,C
179,SAfricaPrec_02,96,-2.5849484713177113,-8.062737949189051,9.447745855568833,38.96261770854583,0.3131216517396279,1154.59202033,267.368752301,0.231569894466,Csb,C
180,SAfricaPrec_02,96,-2.526572375545838,-8.379208296372257,4.940783821464848,20.813617325368686,0.03751457181354917,322.54858695,211.292557595,0.655072029903,Csb,C
181,SAfricaPrec_02,96,-2.5474102094136533,-8.791672997335422,2.8585898519978277,40.80253862798674,0.04578269890806929,365.839904813,335.241616565,0.916361534525,Csb,C
