,site,m,mse,b,bse,inv_condnum,res_var,n,lat,lon,elev,proj,d2Hstd,d18Ostd,dexstd,Pstd,Tstd,Pstd_sub,Tstd_sub,d18O_min,d18O_max,dex_min,dex_max,koppen,clim
532,isomap_0626000,7.518714126230944,0.19144317430763808,6.65959068349991,1.4110040064859755,0.0302048232193,16.9930984635,116.0,52.1,5.18,2.0,20.0,13.619981512582592,1.8370061236197364,3.950451994037366,32.83215994735379,5.4846171784141795,31.006686991517288,5.402502252970592,-10.985999999999999,-3.4160000000000004,13.927999999999992,3.0280000000000045,Cfb,C
533,isomap_0628001,7.622584166819207,0.09641131386453333,7.177060909308776,0.7374396502350017,0.0305284750646,23.226460874,543.0,53.23,6.55,1.0,20.0,14.964798122360252,1.9965108881202123,4.596759327705139,31.591354357723986,5.652575897219515,31.934312438238642,5.584406270167177,-13.206799999999996,-2.4612,11.677200000000004,-1.1264182000000011,Cfb,C
534,isomap_0635000,7.2754176544021005,0.18710654037749624,5.159604854191252,1.4156569102919443,0.02884663736,11.9703455246,81.0,51.57,4.93,11.0,20.0,13.231258453916942,1.8354842933319904,3.478223762583453,33.24714323590107,5.435779923696324,34.077524962712964,5.559665254955409,-11.110000000000003,-4.345999999999999,14.260000000000002,6.727999999999997,Cfb,C
536,isomap_0638000,7.448591062871539,0.17218474483441,6.346572864736291,1.2913254546102615,0.0319503404022,17.2831705509,121.0,50.92,5.78,111.0,20.0,14.71212998390589,1.9986547999827002,4.036167078149792,34.67591736651825,5.93162354356653,33.17779665081328,5.809861749421138,-11.752000000000004,-3.3139999999999987,11.876000000000015,3.6119999999999934,Cfb,C
537,isomap_0647801,6.907978168101482,0.309982864760211,-0.3173482942950511,2.212730167244693,0.0349245399432,25.2644764033,50.0,50.7,5.47,190.0,20.0,13.585846900359213,1.9958248820976254,5.103596363350062,32.21691110357744,5.904544541055891,31.13093061747805,5.658514434109932,-10.788000000000002,-3.9299999999999997,11.324000000000009,0.6800000000000018,Cfb,C
538,isomap_0660100,8.002757808747862,0.061508587218968964,7.376127591900211,0.5895626135425203,0.0331008958776,5.79521464474,130.0,47.54260867,7.58371693,316.0,20.0,25.929815502052982,3.2454734552826614,2.2535462894752594,46.80230662380576,6.452454885921083,48.79821434664098,6.578366106821147,-17.15,-4.144,7.4963096600000085,7.048424928000001,Cfb,C
539,isomap_0661700,7.9764410788379925,0.07606271198529267,9.630026725369667,0.767222109082708,0.0248790322154,12.0229623585,251.0,46.98141401,6.607999655,1042.0,20.0,21.625765120223214,2.7245241802067417,3.2587155295445034,49.5678231896213,6.381889728989667,50.32761219529533,6.410351887758285,-16.336000000000002,-4.610000000000001,10.021158799999998,10.407115520000001,Cfb,C
541,isomap_0663100,8.083166558588632,0.05967468153954348,10.231934145514499,0.6209788503848443,0.0277555855231,10.5517912976,262.0,46.95222563,7.439320571,511.0,20.0,25.850775828349523,3.208190945120386,3.0642899959275134,58.43750363597467,6.261929171407554,59.80381059056795,6.460479938643598,-17.932,-3.664,8.842000000000022,7.046000000000001,Cfb,C
542,isomap_0663300,8.00456859514405,0.06513127500945905,7.22252754742504,0.6528783249404779,0.0307018398838,12.4571345626,243.0,47.37233597,8.083138245,397.0,20.0,26.278464413643462,3.294387521056915,3.315995176057297,49.11142058268696,6.443743163255336,50.338305525530885,6.473548189650373,-18.708,-2.9760000000000004,7.560641060000004,4.758799080000001,Cfb,C
543,isomap_0663700,8.008363947403007,0.03638969563743922,8.71090097007842,0.42741904539565573,0.0279048764255,6.67805209188,274.0,46.72738634,8.186782163,632.0,20.0,32.44384215761126,4.0562340082303505,2.429244696911008,75.15894708099654,5.76801221774276,75.54458506620206,5.938733361150307,-21.555999999999997,-3.522,10.792000000000007,8.858000000000004,Dfc,D
544,isomap_0668100,8.122330256419607,0.05353691089410942,11.624067912551375,0.6253369284602093,0.0233155255191,4.28562731908,120.0,47.42692898,9.400776879,779.0,20.0,27.351598317656343,3.371340906320602,1.9799230353626749,54.55134883509661,6.433063397998513,53.268567939197816,6.64678504335507,-17.682,-5.758000000000001,9.525099399999998,10.676519608,Cfb,C
545,isomap_0670500,7.75804605461782,0.07279471244916463,4.6996333563508985,0.6568894568585043,0.0349352095843,15.3717820438,267.0,46.39864119,6.233803787,436.0,20.0,23.625559573424898,3.0599061727245114,3.7573382137583082,39.29655637262942,6.418737908761254,40.293551727080654,6.449278810087048,-15.984,-2.3419999999999996,11.096102319999996,3.773112021000003,Cfb,C
546,isomap_0672000,7.765750085214869,0.05583098456085506,2.1386376666419413,0.6206565807167282,0.0355006455529,16.4280820009,213.0,46.22030867,7.33848445,482.0,20.0,35.69483193021653,4.606795819306604,3.9546581043787876,74.43668818147256,5.777047222113569,77.27569332214541,5.807859993017728,-19.369999999999997,-1.4500000000000004,8.464256539999985,-0.765466971999999,ET,E
547,isomap_0673401,8.20996266820466,0.05866343875886294,12.649594158207847,0.7539329565088262,0.0226213013627,8.96496818532,156.0,46.65772518,8.292706832,1055.0,20.0,32.25929457212881,3.93636482522918,2.9250147078407505,75.15894708099654,5.76801221774276,77.90392962227133,5.906831374339048,-19.54,-5.124,9.193999999999999,11.850388247999998,Dfc,D
548,isomap_0674400,8.283257094253138,0.04674294829929659,16.179782994306137,0.6585937291646018,0.0174713956402,5.70471561035,184.0,46.57248471,8.332719621,1950.0,20.0,30.19600130139622,3.650342308169716,2.467104859313547,75.15894708099654,5.76801221774276,77.4431337026186,5.953553791431297,-20.689999999999998,-5.924,10.676198899999997,14.262,Dfc,D
549,isomap_0676000,8.0723376608299,0.06870550275260685,10.019713867061125,0.6615773601079472,0.0370081477827,13.2903932591,192.0,46.17378583,8.788556051,379.0,20.0,29.367623360978875,3.64918034461165,3.43136003284256,70.19386937543385,5.983675612906038,67.87051722975205,6.109132874279922,-17.868000000000002,-2.8400000000000003,6.939999999999986,6.425999999999999,Cfc,C
550,isomap_0679201,8.117624240277234,0.03957730010008584,9.538049271793978,0.5803744326164917,0.0233604764187,11.3463480324,241.0,46.49143367,9.898180888,1724.0,20.0,42.43933402530176,5.234723017602167,3.223664612385007,80.27052814559453,5.557550717388114,78.00261645231872,5.626216771144195,-24.919999999999998,-4.76,6.200897359999976,8.476543225999993,ET,E
552,isomap_0711001,8.027823742436441,0.20509962241042723,8.568928665432876,1.0492699030092612,0.0558169805802,10.096162162,79.0,48.36,-4.57,80.0,20.0,13.25954726432479,1.669832368173054,2.9597607701799253,57.404771963890624,3.748734232154684,65.98674074025882,3.439004543236693,-8.379999999999999,-1.6800000000000002,8.879999999999981,8.939999999999998,Csb,C
553,isomap_0724901,6.840025829867002,0.1511228983365672,0.7132060660305006,1.0335484513267827,0.0455845125347,32.0720427149,186.0,47.833185,1.940433,109.0,20.0,16.01072197828216,2.3720822505493353,5.94820318715315,26.463880257372026,5.730829774698864,28.0696090106684,5.727466411281643,-11.92,-0.05800000000000009,12.459999999999994,-17.011999999999997,Cfb,C
554,isomap_0748501,7.884237463435274,0.17823991349033763,6.433395245139113,1.6677689437365362,0.030569629216,39.22388531,131.0,46.37222222,6.470833333,385.0,20.0,22.658484536109373,2.913791629802621,5.872383187070388,39.29655637262942,6.418737908761254,40.72368153226889,6.257800099112897,-14.696999999999997,-2.7779999999999996,8.395999999999978,0.28399999999999925,Cfb,C
555,isomap_0753001,7.045657232636443,0.17070786493593756,4.540522236321337,0.9883192482187071,0.0471252558717,11.2920868852,93.0,44.73805556,-0.774722222,59.0,20.0,12.462374877789175,1.78423820743341,3.5542397219604878,43.99329048178713,5.303032451522964,41.35317437059265,5.353120889840054,-8.742888154400001,-1.9296908019999996,12.0672928732,4.8050808866,Cfb,C
556,isomap_0758801,7.785544887030244,0.09656963276446033,6.520131868415872,0.84672533087732,0.038036993453,9.68225359897,91.0,44.13333333,6.333333333,851.0,20.0,24.34687787467823,3.1360731208178816,2.9792245567665203,58.395669865728564,5.930024537748567,49.57727531333727,6.021762161748125,-15.871083113999997,-2.4290069690000005,11.381807451999965,4.6294553200000035,Cfb,C
557,isomap_0760301,6.6448508812279625,0.2204136416964814,3.1136315819239244,1.1655356429057453,0.0628711029812,18.0381003479,67.0,43.68333333,-1.066666667,9.0,20.0,13.068744568887121,1.9859505193634022,4.743005669887456,52.59580543402968,4.858988796834223,43.70109636985556,4.823609541544141,-8.2,-1.166,14.259999999999991,3.7039999999999997,Cfb,C
561,isomap_0764501,7.334222175677741,0.163829422668062,3.8226076961438213,1.023384861645199,0.0610691422156,38.5976812457,169.0,43.95,4.82,30.0,20.0,19.07003053778451,2.6391035222614403,6.071529928545213,45.26122166479941,6.253710523772654,41.52062630545807,6.1359338178587866,-12.543999999999999,0.9959999999999993,13.103999999999989,-4.7879999999999985,Csa,C
565,isomap_0769001,7.245485459670387,0.1559191272258612,0.19989873946655065,0.8555278779914044,0.11712830935,70.1591493933,167.0,43.73238889,7.423583333,2.0,20.0,26.620650770116878,3.723183087776828,8.318096372885815,53.921130575859685,5.57165937412416,49.571209644160895,5.627306938215843,-14.308000000000002,4.236000000000001,-0.013999999999990109,-19.882000000000005,Csb,C
567,isomap_0800101,7.838444876600824,0.23700838517144246,8.07820479006914,1.2047387972805323,0.0586764831256,24.6277084128,130.0,43.36666667,-8.416666667,57.0,20.0,13.448761330525718,1.7571547216953698,4.653568711374025,78.39746519386203,3.792996758664164,79.84622579136088,3.829106978983916,-7.906000000000001,-0.38599999999999984,6.149999999999994,3.4159999999999977,Csb,C
568,isomap_0802301,7.4403172924512955,0.19657474594087454,9.064150762155867,1.0782407108099383,0.0501339375454,17.9142032483,130.0,43.48333333,-3.8,52.0,20.0,12.649580791753557,1.7283498372040635,4.071704021543466,47.04630965417302,4.530795903606092,42.28596999528505,4.610102751065694,-8.973999999999998,-2.1279999999999992,14.584000000000003,4.485999999999997,Cfb,C
570,isomap_0805500,7.308412436816979,0.12650634518578463,2.7569337276634056,1.0910115670187515,0.0391090267852,23.697085348,120.0,42.58333333,-5.65,913.0,20.0,22.774076119204775,3.1359676691927523,5.0329911555875215,43.51472140939556,5.7448074884490925,43.130969602251945,5.725022576582502,-14.646000000000004,-0.22999999999999982,12.688000000000017,-2.2920000000000025,Csb,C
572,isomap_0814101,6.671274403636992,0.15549353037095778,-3.797951262403925,1.2102668978820057,0.0475920867827,38.171361152,115.0,41.63333333,-4.766666667,735.0,20.0,20.689258608682373,3.1276339112494824,7.070342999088778,29.969235885806416,6.187782057700339,29.553846218508177,6.070460957824368,-12.698000000000002,1.254,8.001999999999999,-17.221999999999998,Csb,C
574,isomap_0816001,7.245418610545251,0.16273672823044918,1.3451370983646267,1.0832071635819052,0.0625003239726,36.0164167423,119.0,41.66962778,-1.024736111,247.0,20.0,21.628352958030376,3.016011922173931,6.0409905359052845,25.835059470146312,6.51334281489938,24.43013177799226,6.466128929699455,-12.300000000000006,1.0239999999999996,6.540000000000032,-7.9339999999999975,BSk,B
575,isomap_0818001,7.979379451542233,0.32938345067235203,10.389348428234872,1.740204767863451,0.0791400314887,54.9930766668,77.0,41.38,2.12,65.0,20.0,19.375841789884166,2.4943245005646415,6.904707417174311,38.53005638172893,5.679093122463037,41.09547441065674,5.639803058636294,-10.155999999999995,-0.06600000000000014,10.74799999999998,2.5480000000000005,Csa,C
577,isomap_0818201,7.530582811981804,0.28659129085819085,6.637928172416345,1.8993072111719322,0.0555117972911,33.7157818813,48.0,41.7787,2.5047,604.0,20.0,19.968638731515863,2.685521387400172,5.502245335051192,43.470175996631426,5.616762941691551,40.82759128964994,5.364466056629767,-10.99607732,-1.5268518646000002,9.242041999999984,2.5787979204000004,Cfa,C
578,isomap_0818400,7.29082029265992,0.20833105011066985,4.685966113184692,1.2468567730734397,0.0578304894415,31.0095181163,108.0,41.9,2.75,129.0,20.0,16.651531912899074,2.3189236478225683,5.444143651145448,43.470175996631426,5.616762941691551,31.177174611988043,5.735112301537618,-10.780000000000001,-0.766,11.848,-4.304000000000002,Cfa,C
581,isomap_0822201,8.152700750664906,0.22140250856655969,8.928330753460404,1.5692864018789612,0.0580710434538,75.859508707,145.0,40.41,-3.68,655.0,20.0,25.572651338404945,3.2102379729615054,8.173533292739124,28.94002461482797,6.930566619326298,31.752330825191276,5.970323590141578,-14.016,1.528,4.166000000000014,-0.8159999999999993,BSk,B
582,isomap_0823801,7.477964547965961,0.23305350438030561,4.922216721212499,1.234932793221748,0.0797533638787,50.6086653078,126.0,40.81263333,0.516111111,48.0,20.0,18.397762497189657,2.515605533825615,6.776102391348571,38.51844506024205,5.59858531269157,32.57046352355702,5.771000647935762,-9.772,1.2680000000000002,8.22200000000001,-4.972000000000001,Csa,C
583,isomap_0824500,7.636037502484312,0.2177351483593578,6.1361657283288515,1.139962244126172,0.0955386358761,50.5156752016,112.0,39.46666667,-0.383333333,13.0,20.0,21.583997591568718,2.8762884188757347,6.72206975590499,30.241959674897156,5.206648473088788,30.562472719468648,5.258953781560201,-12.186,0.6540000000000001,10.388000000000016,-4.542000000000002,Csa,C
584,isomap_0826100,6.407840463467993,0.2219099728041373,-0.8160431509988679,1.3543230453664405,0.0558826081174,44.2945855289,114.0,39.46666667,-6.333333333,405.0,20.0,14.769552577810968,2.3415475073436864,7.1781647632968575,44.64267806707186,6.518440839545707,44.90268625771341,5.972647060948881,-10.282,1.198,13.222000000000014,-16.864,Csa,C
585,isomap_0830101,6.961260768216347,0.1890604802640624,3.4787929241064166,1.0526528798030617,0.0802666933572,39.1828925786,111.0,39.55,2.616666667,3.0,20.0,18.836921630362014,2.7401613007676198,6.475383857673021,37.72972740242229,5.417643758095164,38.08030983013718,5.2011122401373875,-10.773999999999997,2.0900000000000003,9.551999999999982,-9.212,Csa,C
586,isomap_0834801,7.23801089487887,0.24675537595398006,2.7015891738902553,1.763497742481356,0.0531905974678,76.6428432992,114.0,38.98333333,-3.916666667,682.0,20.0,21.30123363187602,3.0090998184592554,8.475577811829874,33.5370692670276,7.039798438139258,31.410230182043552,6.382352605100186,-12.655999999999999,0.6419999999999999,11.587999999999969,-10.901999999999997,BSk,B
587,isomap_0839700,6.845205302754883,0.2849474520611023,3.9249589681812127,1.3670843155808465,0.0731480359605,38.5914520805,96.0,37.15,-5.616666667,88.0,20.0,13.037845846057374,1.9503827721499452,6.180573845166448,53.606971792414654,5.853345956449775,51.03507783407651,4.749488454037788,-8.052,0.5580000000000005,11.293999999999993,-4.832000000000003,Csa,C
588,isomap_0843000,6.987743719451284,0.25924101300655655,1.727763768115387,1.359043624970661,0.0984809551785,76.4945343247,100.0,38.0,-1.166666667,62.0,20.0,20.412394198378593,2.9831248716739966,8.664216439471025,25.921695510886202,6.138383534010907,24.908111526887602,5.7234056573158885,-10.105999999999998,2.9699999999999993,11.237999999999985,-15.053999999999997,BSk,B
589,isomap_0848700,7.60136793727549,0.2505348069847849,4.942662977419557,1.2585823401625513,0.0969610551611,47.7993508412,90.0,36.85,-2.383333333,21.0,20.0,20.205221880054232,2.707514027641693,6.533496295208727,23.15452791107932,5.130821898963467,24.072987386946487,4.197626727004895,-9.8,0.46000000000000013,5.396000000000006,-1.8180000000000007,BSk,B
590,isomap_0849500,7.072064912651426,0.14911892584235753,7.33496005901712,0.6770243135000942,0.0709688709021,24.4982066554,300.0,36.15,-5.35,5.0,20.0,11.823989024354402,1.7079355711414117,4.894915597498769,57.75157854694125,4.440572219679748,58.41361635803334,3.508903931539923,-9.306968244200002,0.03399999999999992,16.729534369600014,1.1180000000000008,Csa,C
591,isomap_0851200,7.152528285944367,0.11351731772217752,7.47152704524003,0.41345952486715076,0.105038809021,12.7599705466,295.0,37.77,-25.65,175.0,20.0,11.481303489260846,1.6252669003205114,3.6173835330171933,48.23954482639579,2.911481318667146,47.07225536250699,2.854706244638257,-7.134,0.9359999999999996,10.515999999999996,3.955999999999998,N,N
604,isomap_0852200,6.643131176870156,0.3068837423873169,4.854495108014339,0.9065434715428735,0.158561700724,49.8804169142,145.0,32.63333333,-16.9,58.0,20.0,10.765061644029828,1.684975583150838,6.935567920031135,65.48491056272074,2.7122945117175608,66.63660661761936,2.4983321001979397,-6.445999999999998,1.5279999999999998,14.947999999999979,-5.123999999999997,N,N
606,isomap_0854600,7.956345544167132,0.36211464988133946,9.500274040826886,1.6458003639017604,0.0728835295131,67.7210185244,157.0,41.13333333,-8.6,93.0,20.0,13.733689103741616,1.8395656467857935,7.714211893021298,86.91052552429936,3.99721969109878,83.39373061511557,3.893598188008669,-9.407999999999998,-0.40599999999999997,14.10399999999998,-1.152000000000001,Csb,C
607,isomap_0855400,6.7391374615659165,0.20315087697987072,5.098717857630313,0.9036737446662844,0.0700589997202,17.7164078141,121.0,37.01,-7.96,9.0,20.0,10.72399025279997,1.615721633333233,4.4022885306488995,54.64885807443315,4.7930737853260785,64.00497440963021,3.5886851186705715,-7.604999999999999,-0.5220000000000001,13.43999999999998,1.0559999999999998,Csa,C
610,isomap_0856800,7.644863375257007,0.20528821569788205,10.346008143408904,1.49114799908042,0.0349478751913,35.9175560922,174.0,40.41666667,-7.55,1380.0,20.0,15.541246821109851,2.082269245493476,5.66579454714364,67.09604972151084,5.244809542680906,66.29865207355576,4.998156889238705,-12.398000000000001,-2.696,13.904000000000014,5.447999999999999,Csb,C
611,isomap_0857100,6.599723639866926,0.18574336979454556,3.347637301615239,1.021469649237872,0.0635549699473,40.2131216316,177.0,39.28333333,-7.416666667,597.0,20.0,14.151424586821967,2.1833798894624272,6.629689124408734,56.38632618578459,5.768635293461925,57.680403212304256,5.400605001656481,-10.640000000000002,0.3380000000000002,18.180000000000017,-8.924000000000003,Csa,C
614,isomap_10000,8.170540375405013,0.11514344515440028,7.587624542080502,2.4085880865905342,0.0117979426049,26.7761879786,65.0,63.7232,-148.9676,661.0,76.0,43.64683506612861,5.357149047222372,4.891287189965804,28.345299909207508,12.32726901285711,26.7700125400778,13.209854005358286,-28.608847682276377,-8.38828829542,3.8588921525419835,8.963158130679997,Dsc,D
615,isomap_10001,7.196738234432114,0.09946319257570212,8.603861162379221,0.5187946974908683,0.060457164869,3.01158448123,69.0,33.0695,-109.85883,1173.0,76.0,13.255665114205081,1.8460008708166702,2.186895048942529,30.941394358412435,7.181220563203593,32.83585165377486,7.081031971720147,-9.23188472405631,-1.7309508588044413,15.717834158346268,7.92360427899961,BSk,B
621,isomap_10007,7.872412476140704,0.11100812846793572,6.238819551359424,1.835127437317781,0.0208742142302,33.1405519881,67.0,40.05317,-105.58633,3520.0,76.0,46.53979476367107,5.927958373769139,5.401984934836525,19.706538630568982,8.065472563071454,18.889169654912028,7.839668871734234,-24.620612592974684,-5.153483277298152,10.086475888822225,0.2570744027474426,Dfc,D
622,isomap_10008,7.714836151507689,0.061270488183222366,0.7919232386716267,0.8861064849232781,0.026617329199,9.77403318968,66.0,40.5045,-107.70117,1998.0,76.0,44.55565798155103,5.780078651077146,3.338320144365361,16.71883481870241,9.113320258318014,14.289517130305903,8.866822287061344,-25.186655395383102,-4.33411216972765,7.885580381036459,2.184518153951683,Dfb,D
625,isomap_10010,7.622721308097444,0.11525635953575285,1.1006008252016626,1.460813394153029,0.0281961103093,22.2157938659,62.0,37.19217,-108.4875,2172.0,76.0,36.11318481140107,4.750480919600535,4.7239618513459325,25.0441906516279,8.443264962664854,22.327386357137534,8.304947814119714,-19.818810560962746,-3.926932386049682,8.795517863916483,2.5622188396531698,Dsb,D
626,isomap_10011,7.687746795243479,0.2769882402819789,6.455958529263162,0.6799862277931321,0.233126730316,15.7539448839,68.0,25.38733,-80.67467,2.0,76.0,12.297522945134519,1.6269674018361324,3.7217992879049775,93.68287182674823,3.206155034492576,90.55035884957526,2.9477001801719274,-5.814937301993512,0.3160333831266913,8.47757564000024,2.8966414858884537,Aw,A
627,isomap_10012,7.818303460030311,0.296119089918394,8.225402014252044,1.0729176750891063,0.0777458857666,10.5017556091,71.0,30.54217,-84.6005,60.0,76.0,9.46277536264783,1.2349995734682597,3.021630716581981,61.56001223902859,6.518666695326073,68.07244765884307,6.383229234403217,-5.909079549188631,-1.437029698460814,11.5623229305678,7.846548094123539,Cfa,C
629,isomap_10014,7.35892545213202,0.048096924292590645,9.807917675132254,0.29661167707237135,0.0734777093479,1.3664420904,52.0,33.17333,-84.40367,270.0,76.0,22.068510099398754,3.0000557293670336,2.2051947511218866,50.40140671277395,7.234444582711607,52.831505333329,7.053137404357357,-11.946150872656517,-1.19245322895732,17.389570887499247,10.808191912798709,Cfa,C
631,isomap_10016,7.473520522880557,0.19797521331894985,-2.6474696425058544,2.9794744705400142,0.0222816760406,66.779855368,50.0,43.45683,-113.55283,1807.0,76.0,39.29177654596231,5.291031258053433,8.039802040611395,20.370693290220636,8.486656083370642,17.008903225042573,8.338590213767228,-22.881076405790395,-3.57687340469741,12.19661681469005,-0.9717833411484037,Dfb,D
632,isomap_10017,7.533565379857622,0.1045622772438585,-1.612711700815194,1.5274409994442484,0.0177541532938,12.6472564666,60.0,44.292,-116.05817,1442.0,76.0,29.924840100066607,3.9808022765567532,3.7817850101261583,38.73582963020964,8.15166503108767,29.643439694756037,8.158306047101792,-20.337629648469083,-5.107680585259632,7.148488244176718,-2.7255067417085455,Dsb,D
633,isomap_10018,5.849290314205182,0.28055443785058976,1.2417907255952711,1.528439081669977,0.0765440680468,41.6555489313,51.0,37.43467,-88.66983,161.0,76.0,14.64437040768981,2.5250451461662844,7.953613020700741,51.15452423236899,9.047366110703864,39.796842045766596,8.758909878636189,-9.45949616520807,-0.6784878573029759,21.3564710554553,-3.2335786457517783,Cfa,C
634,isomap_10019,7.9627005283927215,0.04821097697631638,12.381944144575105,0.366036675738154,0.0539688984105,1.62092419837,56.0,40.93333,-90.7205,229.0,76.0,26.4224852321964,3.3197081715647827,1.185921913648623,50.61447829163601,10.294602475384702,62.04765559988604,9.068646395594836,-13.36469329820531,-1.7272566454330707,12.764855071366961,12.246401250706771,Dfa,D
636,isomap_10020,7.775883114070707,0.05341541122104752,10.723179127609821,0.3487465019690584,0.0572205432355,1.44806152861,62.0,38.73783,-87.48467,134.0,76.0,20.56959290844443,2.6468594329360986,1.2642746748485691,49.95009649942478,9.34458374478755,47.334489575101536,9.348843094440303,-11.02481750929761,-1.704558277431881,12.85210031330018,11.067105683808482,Cfa,C
637,isomap_10021,7.926702981890356,0.06357118690286943,10.766682657658876,0.5771202689029689,0.046803943063,5.0143108325,66.0,39.10133,-96.6055,350.0,76.0,32.2155932655051,4.067785903695611,2.101460891909867,54.42912756277988,10.073026992816718,52.489218131711105,9.602850637860133,-17.183114261360505,-3.0092984957169078,11.658992484650886,9.959735113029273,Cfa,C
638,isomap_10022,7.458449708009478,0.05752985252165719,5.436714790896664,0.6538727514953958,0.0372121225229,5.98327184986,58.0,38.66967,-100.90983,863.0,76.0,37.39593589726154,5.017072690003809,3.5364685473322903,35.478802420073706,9.716493698495588,35.69982544564124,9.096602324916692,-20.37678679395033,-3.143257792021353,16.298407407724646,6.560502544190504,Cfa,C
639,isomap_10023,8.189912893798056,0.04758317698519897,11.01681315105373,0.3355145616109746,0.0460420659798,0.928559840791,61.0,37.7047,-85.0489,293.0,76.0,20.378311797413392,2.489352651593617,1.0111877886835376,49.172966100382695,8.811468504506468,36.1423277415998,8.445630005681958,-12.01878377438711,-3.1974910296042807,8.614076118471909,10.054287178840118,Cfa,C
640,isomap_10024,7.700881549843521,0.130770267148013,6.152066864091532,0.5317333291280516,0.0783594685541,3.38270987445,75.0,30.80683,-90.17517,48.0,76.0,11.493652607548393,1.4988775320047996,1.7687256860975793,69.80427920702175,6.539773437420028,66.83760040833434,6.377059834776702,-7.3834105158140435,-1.3423536250767962,8.793794526284673,5.633277985111322,Cfa,C
641,isomap_10025,7.666267538915411,0.09789963059992618,10.846481391886986,0.7278848690958668,0.039957933662,4.28777457784,65.0,41.97217,-70.0215,41.0,76.0,18.416602490027238,2.407255784340376,2.0831441283158543,54.062303866596004,8.591222281154844,47.43863772465659,8.664080384378774,-11.550726279420497,-3.57041478242958,14.587702361919117,12.123126682570765,Cfa,C
642,isomap_10026,8.386122234120975,0.14299229623324272,12.008505328153804,1.1784425245554713,0.0416238060151,14.7660000825,75.0,42.3839,-71.2147,18.0,76.0,25.425787265705146,3.047125553999563,3.762204563858077,49.197573879148834,9.05624152640141,42.49669347521007,9.090689530479779,-15.56457577395573,-3.7084670314446946,4.861665124080636,8.968826591311506,Dfa,D
643,isomap_10027,8.106126910469502,0.08952197826155518,15.058614526312082,0.60547348712422,0.0435581632043,2.69671223128,64.0,38.90783,-76.1515,6.0,76.0,17.707679645924024,2.1881822912865228,1.5423054102937424,46.255829567065284,8.542580937253238,42.677694874369465,8.510484781012604,-11.52055708474332,-3.5989629836645043,14.852429570320894,14.895510033420456,Cfa,C
644,isomap_10028,7.923045600882164,0.03462264354245123,12.260830372047563,0.4505393533790629,0.0299548612395,2.36006285912,62.0,45.5565,-84.67367,238.0,76.0,41.831450268390356,5.281019829964211,1.482471902150015,30.899983024867137,10.322039572260735,30.532843183462983,10.451381273929618,-21.71472585359313,-4.11715878937792,13.52400238232055,12.763512052873738,Dfb,D
645,isomap_10029,8.249035995439465,0.03127565577038412,14.149013211596353,0.4705655665669207,0.0247283030103,2.30214619376,65.0,47.52533,-93.46783,431.0,76.0,47.88185694711436,5.805755495916035,2.018648452013117,41.54055493828927,11.910452779944317,39.196746911239735,11.391464241093127,-24.156751110627773,-5.752612307063562,7.870501462770823,12.426558480674458,Dfb,D
647,isomap_10030,7.918826689026796,0.11003522099368734,8.873816637044229,1.1790679697228612,0.0377383061958,15.650065179,55.0,44.23567,-95.30033,343.0,76.0,35.967102962237234,4.551945878999215,3.6820644962483935,43.43800194093521,11.896728568882986,47.700481120564774,10.799919670986885,-18.618632876446522,-3.242547829898416,9.627172537123425,7.100903182504624,Dfa,D
648,isomap_10031,8.124367751208101,0.26923261650809716,9.467750867908858,1.3717404344057533,0.0606851850567,17.9580764886,72.0,34.0015,-89.8,134.0,76.0,14.418338816373275,1.8050011562885506,3.9479643537668396,65.104599540003,8.073727975879935,67.07814365068698,7.7678408729337995,-8.582702045616745,-1.4387126958149037,8.016492684846314,5.646303820753827,Cfa,C
652,isomap_10035,8.613993798196868,0.036809810248701176,14.924433001541278,0.2837024809193412,0.0881077322652,2.32502503181,60.0,35.02217,-78.27367,41.0,76.0,45.88296972173846,5.327960494295563,3.562787191856564,52.088337707885245,7.6458886434656055,49.73207001856045,7.942610928710702,-20.7685720901679,-1.2664453624074914,1.8975260314297286,13.712928110913529,Cfa,C
653,isomap_1003500,7.77729747519417,0.11565545726795559,8.236765555291152,0.92818690442243,0.0274576296146,11.6235489487,199.0,54.5275,9.5486,43.0,20.0,15.05431702297271,1.95303440441503,3.2286930152695015,31.472793858008586,5.97949574987505,30.694557848281004,5.966343645138765,-13.201800000000002,-4.068099999999999,10.393750000000017,6.624299999999993,Cfb,C
655,isomap_10037,8.071124586765364,0.13608316527973854,2.769584943128874,1.70900040373924,0.0264352785465,19.6227659309,50.0,48.77617,-97.7525,306.0,76.0,35.29544522451253,4.386303942920939,4.106344849434682,34.07536374442138,13.049276148603317,37.192199552330564,10.487130574738192,-19.81520208070003,-5.914822648800917,1.240527173355224,2.463972066376269,Dfb,D
659,isomap_10041,8.919602058360562,0.07024739412504116,20.356463048938082,0.7377708290543566,0.0390498791598,5.96255828546,62.0,32.9094,-105.4706,2009.0,76.0,40.26828853053837,4.51896436746374,4.728221739885691,36.061367182736014,7.221682853911772,34.240954740767805,7.416446981876566,-19.719832322012543,-2.727937047916152,0.8763655731021316,16.454076705823127,BSk,B
